analysis_version,variant_label,policy_sha256,odds_row_id,match_id,tour,year,slam,round,source_file,source_row_number,source_workbook_sha256,unavailable_reason,complete_pair_count,complete_named_pair_count,valid_named_pair_count,pair_status_counts_json,named_pair_status_counts_json,avg_method_status,in_frozen_common,primary_completed_non_retirement,raw_prices_tracked
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,cec0467d0a83498e68389d09ba7fd9ef2de0d036366550771218b9769b201086,08c22b74f38a7d652ef36f6d74ba479af15dad5a12bdd3cb6a7646844dd59155,ATP,2001,Australian Open,R128,atp/2001.xls,191,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,c36f047835ab2b1611c31a2dd49c3aae7e37bae00579cec91280da2fbc104b09,099fe077d637ff06ef2baf29f0cce93b1221a706435ae37034edf65f2454181b,ATP,2001,Australian Open,R128,atp/2001.xls,203,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,48da34b8a8ed0c4ff49d91bc06823096904183980aff05860405d3216b2517dd,0b7717432f742ec7d737f3b00ece4785195c1efed28469b32a48e68de8e924c0,ATP,2001,Australian Open,R128,atp/2001.xls,170,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,3b660b948dbcef08601522ce64d4d5b773319647ce489f388992a5c0208c8e22,0e4bd811c28482df51e897e67b65fc048617150027cefe73a09b5b2280df626c,ATP,2001,Australian Open,R128,atp/2001.xls,176,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,079f72149a7debf15230682592e5285b2628145568b96fe72228c2e2e2c00622,10b201a2d162cb842d8bc7164c1ced7d95f30a7691decbfbc0ce83522102d2d2,ATP,2001,Australian Open,R128,atp/2001.xls,213,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,841322733e64914949d11f861a20ff394da0a370fb4991cd9285992bb6e02a38,116df2fe16187dc2421da96c725ef2ed150a4cceb2d5ea3ab0d65431e0059f51,ATP,2001,Australian Open,R128,atp/2001.xls,192,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,4cca8f9ba6c4a11429cf8f0d82f5c634b1c864433d8b64a19e0d3a404ad0168c,1808b80ff8f05915e355b9486f974a41297f4547b2d993ab916123282f581944,ATP,2001,Australian Open,R128,atp/2001.xls,188,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,291d34149c91c14583c556a212c31a105ca6d92a71d978823b026c8fa750534b,19a7b557241817826f508c08fc3399e3f4b2c7e6e223f7cc774601a28b115fdd,ATP,2001,Australian Open,R128,atp/2001.xls,218,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,da67f3821b38892d5a15d554bf4b7e0c86f91c386838346067ae8c1da7fa8489,1fb17d3737dc87465c4f1c290fdd837af3d08f613977dfd2030b54295ec6fa82,ATP,2001,Australian Open,R128,atp/2001.xls,212,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,17740c3659effc5d9708e5cad8264741b1102a64c0530c7169a299549c310cfe,2cb4bd9c19cebf5b1d9b436517969a50dc944e0320553a95d517fd9771bb26b4,ATP,2001,Australian Open,R128,atp/2001.xls,162,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,756494538d5a73ab9d4fb8a53ed9ddb0b3a4ea712f8434be9fd1ce12eb3389cd,348dca3171436bc0c7e82a891355b4466b13659fdf81a8fe6f2ae615bd0f7101,ATP,2001,Australian Open,R128,atp/2001.xls,184,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,3e57dade82f6d7480f359a80caf75b4e115f3024e1c4de734cde74425a3cc48c,3af119add2ec3f2a2bcb4289841ddf7df5eb929da8aa2d3b7099a6d444a62bd9,ATP,2001,Australian Open,R128,atp/2001.xls,204,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,5e0765f8ecaa81503e385cafe44fb64f5d0724dc16e4c51dbd5d4748d2ca0674,3b319359795de5381e12e2e4fa19ca3a650a2c535faa432b9cbb2b3d018380e0,ATP,2001,Australian Open,R128,atp/2001.xls,187,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,ecd2078cae677e752bbfe8396ff879afc65233b055e633b3c2a23e930c22ffaa,3b340cf5add07382b20992e790c1c12300f879d199ba84942841acf8f50f638a,ATP,2001,Australian Open,R128,atp/2001.xls,199,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,f9faddf93a19f7b5b5086014fe10c7d2ccbdd8a07e2528ac19e897efd69c8545,44badd9f7d3499ceb94765a9ad8c4f4fc1af297ff936726b07540ba69ea59933,ATP,2001,Australian Open,R128,atp/2001.xls,160,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,0c64ad7d36e1994793b7711db2da235b600d0da98f388769d5d558bb01fb4b70,581f5167e622a765499124e379b25484ca2cb9b8ad17fc095b95df1f5d3c4f2f,ATP,2001,Australian Open,R128,atp/2001.xls,195,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,23cc05747ed265837b6ccbb9131e3942d824600bf57d2eddcd729812ec0e8c6a,58b4c64dde843be2aaf6ca7c60752bbe492bcfb4bfeed84bba39c7dd07d54289,ATP,2001,Australian Open,R128,atp/2001.xls,182,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,c084532ff22a2bb2046462627d6e6be16833ba600b139603d554032956c5d216,5d11210bc1d96148372820d43e0355c1eb9956438a70ef36cd3745fae7d787a5,ATP,2001,Australian Open,R128,atp/2001.xls,207,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,31361bbdcaf6d86b3deda856011c7bbf7ce2abf6a6d6162c2e1c2785bb868db9,5d6bc6426c2664524617bce50a3be7a4d8cad0bb09dda30a003fc125db2efb9e,ATP,2001,Australian Open,R128,atp/2001.xls,205,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,259fbb33ead9512d2c0c64b8adaa856570082eb040b20fe750321c81aeb4a953,6a19f55dcfc7024c26e7b63c2b5bc586e921b8d77c761426d44b986bce2f94b1,ATP,2001,Australian Open,R128,atp/2001.xls,168,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,2b33ef5982a69443914c574cf9f33cdcd6a8260ea8b6eaa190d07eaa8ad47900,6f7dcd904e5677e83496b4c249c6d4e8b550cb06b5d7f22f6df64e6d38fec037,ATP,2001,Australian Open,R128,atp/2001.xls,193,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,a32dbfe22c21369b6792bf491608fec23a78cf93ae50f9cd64ac22fd61f9b173,71f50771154974214b398ba344745af4aa83ea92d3ac627a5e4b6fd3be825f41,ATP,2001,Australian Open,R128,atp/2001.xls,185,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,3a8d2c717891b343b66bdc3405e484e2e32cb4489a5bc213bcd924058ce4655a,7394434cc8a834f675d3f64b6a71320be4ace1d34a35eecfe17541af76048d08,ATP,2001,Australian Open,R128,atp/2001.xls,169,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,702f4199c8ec108c7c5854615d8abbb35b37c6ff63d1b4e0acd7ec9b635f15f8,76ae0fec0881c12c52ccc2815d04aa29ba71253560ee628ee37673f6466666bb,ATP,2001,Australian Open,R128,atp/2001.xls,208,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,1cc50ce78e634dd722da3ab53ac10cdf3323866379d1cc3b20c16fa156f9e8fa,789057aee1944659a46dd218f761adf951e0d6a54d50b79cca731255f58a2a17,ATP,2001,Australian Open,R128,atp/2001.xls,209,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,74ae8626aca7da0f47fc86fa230df155f34453e69de065ea7b49a1891e0e159e,7c3fd410990139f9f41306d3287a6d588e159dfb5e3b2e9c6730dac870593f3e,ATP,2001,Australian Open,R128,atp/2001.xls,198,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,2a1fbb11844e1e9fc7d7a48d5e1b5c544f5f3c9026dca6e8ecbca45e034f5154,7e346425cf0d27d9c29f741ac7f054671975130722b39ce60ae379f212483d62,ATP,2001,Australian Open,R128,atp/2001.xls,189,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,0a4b7d62bd7ea5b6b26c8ff9e1efa3065817369ec1112afd10e386a42d56dad4,7fa7b97bee1ebbbd9e705c30de1e28368abe0e6c8ac4d59fa20222b2536c05e3,ATP,2001,Australian Open,R128,atp/2001.xls,183,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,ed35685cc425cfd943627fcbedc086ab89b5dae4de41de0b207a6ff1b6fbd451,8305d3e85f5db65728f27ac2235d856e01f02fd3bbcc269fad10262e23936ea4,ATP,2001,Australian Open,R128,atp/2001.xls,214,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,c64fc4d4053639f1a8c43c20e9a4c335aedd8d86d7b4742b79c65e30756c9f45,84ee979e8f364103dd026cbea57950dc3192c23267537c86070bdbd3f3e97402,ATP,2001,Australian Open,R128,atp/2001.xls,197,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,78e9afd16bf631db328550ce8bca984fc4a9651d8f117b18f5a23e7780fa4399,87a9534354e1e5a4aba1cee33a4403d3766ff9c6be3a766ccd7234dee5d577c3,ATP,2001,Australian Open,R128,atp/2001.xls,164,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,066e553cd40c77cef64018b13ce3474374c0b62736322a255f6d67fd8532ac38,89db5d08097a64a5d59b32787366e671cf97c5401648b071a965857164780393,ATP,2001,Australian Open,R128,atp/2001.xls,200,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,5ddf76990bdb1c4d85027ec7a1ba62ece2f0114a9a3d623efd21c16f007e33c4,9240c6ab59e33378d6a941b5fb6f3fafe467619e652527101db2e038f0e6639a,ATP,2001,Australian Open,R128,atp/2001.xls,206,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,e781ca3b561dfff8e5e66f4bedd99bb994ac747f2f6beb522111cf91d54f97e1,9608ef72305af80f4c7a17713a8708fbb4ff3d106df6c159818725f5755e56c7,ATP,2001,Australian Open,R128,atp/2001.xls,219,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,9c9cdff739bbd1abec5adee6f3cd2a26a9c97fb300ceccc3cc305a6b90913a6a,98792f46354314593008bbb8b8cfd72a98be30109373c21c9403f7e998fd1080,ATP,2001,Australian Open,R128,atp/2001.xls,159,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,638fc8dfd813edd1f7af98541aa74ec9bcb2212f234461e834481474241de8c2,9a25ba06309ede89ebad1d146f9130e93b3258e5a451e57eb6ea6af81c8ec9e3,ATP,2001,Australian Open,R128,atp/2001.xls,178,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,False,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,c716cfedf1c6964fa36369a473ded96724a027930876673a26e0f0856b7f06b8,9be696f7a2fb598d571bd363c579556fa8c120e81ae5802ed74461870cc8a22f,ATP,2001,Australian Open,R128,atp/2001.xls,217,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,93194de16e6f131ed472a835e35f1abc889ab5f22547720db41d394be5e2ee48,9d18fdde0feb8ccf43c447c34c6bfa45d1927904f31597f4f8fe39680da75817,ATP,2001,Australian Open,R128,atp/2001.xls,165,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,63bbb48bc362baad83ea84be2d5518853b5499af47b9ad83802f69f2d88c8a2d,a65e21e4341b35142907472e806c417f2f36db27c4b9cb1fdf84f43627954482,ATP,2001,Australian Open,R128,atp/2001.xls,201,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,bde8b29aef6d9e7734334d6671686fbdd49140fd5d8f28f4d98a75eabe1c41d1,adf80eb4970bd8b606b36d88f268e5df1b6457077eb46c1887e2da19d111d57c,ATP,2001,Australian Open,R128,atp/2001.xls,173,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,ae5d24fc5bd5bd7cb201ce0f073770b1927b75b20b3c5ec545bfe82b7c7b162b,aeda5360e4c60a56903a5e6e6d3f8dc8d498a991e3fb9dd7d72e77bb63124377,ATP,2001,Australian Open,R128,atp/2001.xls,171,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,3e51ac47e80d02ea685c9e6b02cab38e637f28df96efad4437e9032004ebc2a5,b186193355705732b13c5c1d3a9a02083e38a799feccfa738b2239cd071f5215,ATP,2001,Australian Open,R128,atp/2001.xls,211,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
market-probability-sensitivities-v1,proportional_named_books_preferred_mean,ad24f6a0564c854b9d2b3c699d9a9675cfcb43d962c0ef9bda7060f45429c55a,8490f316170266511faae04828ad05b912050ae91992414da4ef8118e180d09e,c07057c737156e18e0c4ed381747813b64cb4924725df97dea928de5bde281aa,ATP,2001,Australian Open,R128,atp/2001.xls,210,a3161067b946881e1a2b067ec5a78f078155b8177e17ae307084e7e3facca2fc,no_complete_price_pair,0,0,0,"{""missing_winner_odd;missing_loser_odd"":12}","{""missing_winner_odd;missing_loser_odd"":11}",missing_winner_odd;missing_loser_odd,False,True,False
